N,seed,qaoa_seed,data_source,source_run_id,status,num_subqubos,tempo_total_ms,tempo_qaoa_ms,tempo_overhead_ms,baseline_method,baseline_certified,baseline_energy,pipeline_energy,is_optimal,gap_relativo,load_imbalance,annealing_restarts_stable,annealing_restart_energy_std
50,1,10001,current,sweep_20260705_151529_715b9a8d,success,13,32032.8324899956,28211.314381999728,3821.518107995871,simulated_annealing,False,-587.6284128928529,-587.6283459053279,False,1.1399640232568614e-07,0.011574780423392994,True,1.857185174259913e-09
50,2,10002,current,sweep_20260705_151529_715b9a8d,success,13,31880.920004000473,28052.417717002754,3828.5022869977183,simulated_annealing,False,-563.3136350033456,-563.3135944563226,False,7.197948082773021e-08,0.009005223995453449,True,3.0653498045761103e-09
50,3,10003,current,sweep_20260705_151529_715b9a8d,success,13,32157.17450900047,28358.07084999942,3799.103659001048,simulated_annealing,False,-577.2913885739974,-577.2909778099781,False,7.115367168763872e-07,0.02866231206600034,True,2.634635402599163e-09
50,4,10004,current,sweep_20260705_151529_715b9a8d,success,13,32250.02341200252,28441.051041003448,3808.972370999072,simulated_annealing,False,-665.7162490634489,-665.7155566412633,False,1.0401160953392168e-06,0.03721351485499902,True,6.297937218170701e-09
50,5,10005,current,sweep_20260705_151529_715b9a8d,success,13,32189.583461997245,28321.94272199922,3867.6407399980235,simulated_annealing,False,-545.1178798109454,-545.1178793746667,True,8.003382623887145e-10,0.000934108477828488,True,1.2835759994867396e-09
50,6,10006,current,sweep_20260705_151529_715b9a8d,success,13,32158.74959699795,28343.690128999697,3815.0594679982532,simulated_annealing,False,-573.6774437006936,-573.6768429200902,False,1.0472445972210523e-06,0.034663542926372415,True,3.3828812676074333e-09
50,7,10007,current,sweep_20260705_151529_715b9a8d,success,13,32017.495809999673,28202.77600499867,3814.7198050010047,simulated_annealing,False,-555.8748575516927,-555.8748575450912,True,1.1875790956001614e-11,0.00011490583248274788,True,1.8543952270218237e-09
50,8,10008,current,sweep_20260705_151529_715b9a8d,success,13,32099.206946003505,28318.494510000164,3780.7124360033413,simulated_annealing,False,-500.04662753699847,-500.04605883170575,False,1.1373045260251901e-06,0.03372551870343976,True,2.1053201959588637e-09
50,9,10009,current,sweep_20260705_151529_715b9a8d,success,13,31986.231837999185,28177.030361001016,3809.201476998169,simulated_annealing,False,-640.4005829707182,-640.4003849246851,False,3.0925336170210265e-07,0.019902061944419458,True,4.828013694868502e-09
50,10,10010,current,sweep_20260705_151529_715b9a8d,success,13,31849.85466499802,28061.837847998504,3788.016816999516,simulated_annealing,False,-572.2112821745133,-572.2109974838994,False,4.975270895936647e-07,0.023861710506157152,True,8.920013293184286e-10
50,11,10011,current,sweep_20260705_151529_715b9a8d,success,13,32181.469450001714,28349.247358000866,3832.2220920008476,simulated_annealing,False,-515.8460909950788,-515.8460759011141,False,2.926059732116264e-08,0.005494355118267791,True,2.930184662729395e-09
50,12,10012,current,sweep_20260705_151529_715b9a8d,success,13,32035.70262800349,28242.930319000152,3792.7723090033396,simulated_annealing,False,-579.0859415609679,-579.0858210427258,False,2.081180588349498e-07,0.015525349794106802,True,4.390227356986143e-09
50,13,10013,current,sweep_20260705_151529_715b9a8d,success,13,32357.087269002477,28434.286814001098,3922.8004550013793,simulated_annealing,False,-638.4869108073447,-638.4868761464782,False,5.428594684928998e-08,0.008325967475263596,True,4.030693259283797e-09
50,14,10014,current,sweep_20260705_151529_715b9a8d,success,13,32208.831459000066,28296.18051200032,3912.6509469997472,simulated_annealing,False,-654.466662424319,-654.4665540528434,False,1.6558746500680557e-07,0.014722193449136611,True,9.789340470062788e-10
50,15,10015,current,sweep_20260705_151529_715b9a8d,success,13,32030.75588599677,28173.142523000934,3857.613362995835,simulated_annealing,False,-565.8784060426035,-565.8784047844837,False,2.2233041763007552e-09,0.0015862871431551184,True,2.530815333121799e-09
50,16,10016,current,sweep_20260705_151529_715b9a8d,success,13,32105.061391999698,28262.49356199878,3842.5678300009167,simulated_annealing,False,-603.4263083282119,-603.4262022773963,False,1.7574774935252718e-07,0.014563709807799086,True,1.7078773660154044e-09
50,17,10017,current,sweep_20260705_151529_715b9a8d,success,13,32148.734488995615,28260.517969998546,3888.216518997069,simulated_annealing,False,-521.4718089823582,-521.4717853144523,False,4.538674095023377e-08,0.006880102642529806,True,6.066893552012593e-10
50,18,10018,current,sweep_20260705_151529_715b9a8d,success,13,31711.126040002455,27900.382813998476,3810.7432260039786,simulated_annealing,False,-538.367370182948,-538.3673455906005,False,4.567949105803097e-08,0.007013180132853236,True,3.1260143207915306e-09
50,19,10019,current,sweep_20260705_151529_715b9a8d,success,13,32370.10878300316,28545.82538000159,3824.283403001573,simulated_annealing,False,-588.2685359823685,-588.268397147529,False,2.3600589018771537e-07,0.01666342438713464,True,1.0184540715556939e-08
65,0,10000,current,sweep_20260705_151529_715b9a8d,success,17,42376.78133600184,37176.776139999674,5200.0051960021665,simulated_annealing,False,-833.5457732405021,-833.5457706307578,False,3.130894922033237e-09,0.0022846238916027772,True,6.493794156097917e-09
65,1,10001,current,sweep_20260705_151529_715b9a8d,success,17,41986.72260400235,36846.17863599942,5140.54396800293,simulated_annealing,False,-912.22474570692,-912.2247430712863,False,2.8892372081898406e-09,0.0022959261266066733,True,2.4648475277703808e-09
65,2,10002,current,sweep_20260705_151529_715b9a8d,success,17,42427.705714000695,37272.344859999976,5155.360854000719,simulated_annealing,False,-847.7191253975609,-847.7189656484253,False,1.8844583166648074e-07,0.0178745164817542,True,5.830547000083194e-09
65,3,10003,current,sweep_20260705_151529_715b9a8d,success,17,42065.60405300206,36874.82458300019,5190.779470001871,simulated_annealing,False,-878.9854191417471,-878.9841497514217,False,1.444154018700902e-06,0.05038631422387141,True,1.6407251334811795e-09
65,4,10004,current,sweep_20260705_151529_715b9a8d,success,17,42420.03676699824,37237.030022996805,5183.006744001432,simulated_annealing,False,-1022.5765915223219,-1022.5765831406542,False,8.196616073149589e-09,0.004094321649560584,True,8.422505113196438e-10
65,5,10005,current,sweep_20260705_151529_715b9a8d,success,17,42367.561255999135,37114.930748000006,5252.630507999129,simulated_annealing,False,-843.7531962458637,-843.7531946447182,False,1.8976467696936303e-09,0.0017894947033170183,True,3.1504031160474523e-09
65,6,10006,current,sweep_20260705_151529_715b9a8d,success,17,42158.917252999345,36906.87524799978,5252.042004999566,simulated_annealing,False,-872.5185140609335,-872.518121742691,False,4.4963887429217844e-07,0.02801136438403873,True,9.828671969074609e-10
65,7,10007,current,sweep_20260705_151529_715b9a8d,success,17,42077.441734001695,36962.07387100094,5115.367863000756,simulated_annealing,False,-833.430904607369,-833.4309031123244,False,1.7938435722850855e-09,0.0017292016020107326,True,1.2706210468210566e-09
65,8,10008,current,sweep_20260705_151529_715b9a8d,success,17,42179.57014100102,37055.941800000255,5123.628341000767,simulated_annealing,False,-726.7185260597353,-726.7184030156043,False,1.6931470242588542e-07,0.015687201138559814,True,1.179136094279477e-09
65,9,10009,current,sweep_20260705_151529_715b9a8d,success,17,42165.39017600007,36983.07990199828,5182.310274001793,simulated_annealing,False,-937.1662005690032,-937.166189993437,False,1.1284621860046968e-08,0.004599036046919025,True,1.0459591390483796e-09
65,10,10010,current,sweep_20260705_151529_715b9a8d,success,17,42000.8762339985,36845.84360200006,5155.032631998438,simulated_annealing,False,-935.6512898995056,-935.649853037532,False,1.5356810695685141e-06,0.0536071261605926,True,4.8891207986118615e-09
65,11,10011,current,sweep_20260705_151529_715b9a8d,success,17,42247.39798900282,37048.277345002134,5199.120644000686,simulated_annealing,False,-740.1853912076281,-740.1853679741657,False,3.1388706963583526e-08,0.006816665402055833,True,7.669561126094429e-10
80,0,10000,current,sweep_20260705_151529_715b9a8d,success,20,51733.935461998044,45167.929580998134,6566.00588099991,simulated_annealing,False,-1243.649907947265,-1243.6499078656843,True,6.559785413323022e-11,0.00040399427154369505,True,1.2701587242639388e-09
80,1,10001,current,sweep_20260705_151529_715b9a8d,success,20,51501.508646997536,44933.06322799799,6568.445418999545,simulated_annealing,False,-1326.4124230943512,-1326.412413309744,False,7.37674582205969e-09,0.004423711835659816,True,8.362154123529098e-09
80,2,10002,current,sweep_20260705_151529_715b9a8d,success,20,52015.17033500477,45540.230567003164,6474.9397680016045,simulated_annealing,False,-1246.6841784915873,-1246.6841768131576,False,1.3463150931310883e-09,0.001832211378641091,True,4.5091408962864705e-09
80,3,10003,current,sweep_20260705_151529_715b9a8d,success,20,52139.92357600455,45662.59337599877,6477.330200005781,simulated_annealing,False,-1241.6735803646402,-1241.6735803542185,True,8.393246485022276e-12,0.0001445081699635864,True,1.679361228775758e-09
80,4,10004,current,sweep_20260705_151529_715b9a8d,success,20,52266.71237899245,45784.19678399678,6482.515594995675,simulated_annealing,False,-1408.9262408107475,-1408.9261905675057,False,3.5660661484826265e-08,0.01002429558466389,True,1.759714573086578e-09
80,5,10005,current,sweep_20260705_151529_715b9a8d,success,20,51994.447451997075,45500.55627299844,6493.891178998638,simulated_annealing,False,-1257.796730310346,-1257.7965823851205,False,1.1760662271950009e-07,0.01720030389084215,True,3.635666961228848e-10
80,6,10006,current,sweep_20260705_151529_715b9a8d,success,20,51919.02784699505,45451.11295899824,6467.9148879968125,simulated_annealing,False,-1274.9586391340727,-1274.9586386913197,True,3.4726846908554774e-10,0.0009410157358900051,True,2.0376685342087247e-10
80,7,10007,current,sweep_20260705_151529_715b9a8d,success,20,51233.433527999296,44644.34990800055,6589.083619998746,simulated_annealing,False,-1194.3731437251763,-1194.3730095545816,False,1.1233557571572032e-07,0.016381124625294063,True,2.564249606694602e-10
80,8,10008,current,sweep_20260705_151529_715b9a8d,success,20,51754.09156600199,45352.255482000146,6401.836084001843,simulated_annealing,False,-1009.7353046009689,-1009.734798720882,False,5.010026732185824e-07,0.03180817880900122,True,9.098084148138292e-10
80,9,10009,current,sweep_20260705_151529_715b9a8d,success,20,51694.94073099668,45204.534140999385,6490.406589997292,simulated_annealing,False,-1305.9743697206272,-1305.9743649183547,False,3.6771568061628822e-09,0.0030991200819769915,True,1.5181101013870157e-09
80,10,10010,current,sweep_20260705_151529_715b9a8d,success,20,52092.741813998146,45629.137756998716,6463.604056999429,simulated_annealing,False,-1284.3104151139794,-1284.3093986381173,False,7.914565280743519e-07,0.045088266049589265,True,1.8898020472287075e-10
80,11,10011,current,sweep_20260705_151529_715b9a8d,success,20,51678.96908299463,45184.831906,6494.137176994627,simulated_annealing,False,-998.5651391361022,-998.5651343514628,False,4.791514529378352e-09,0.003093426311799874,True,3.633218573606326e-10
100,0,10000,current,sweep_20260705_151529_715b9a8d,success,25,65093.12027899705,56742.05471500045,8351.065563996599,simulated_annealing,False,-2003.1150078846026,-2003.1150071367517,True,3.7334396058348285e-10,0.0012229987697516265,True,1.3213507764937968e-09
100,1,10001,current,sweep_20260705_151529_715b9a8d,success,25,65158.98837200075,56788.58616800153,8370.40220399922,simulated_annealing,False,-1816.1988376819977,-1816.1988370807026,True,3.3107340958618094e-10,0.0010966271688488405,True,3.2921493277678624e-09
100,2,10002,current,sweep_20260705_151529_715b9a8d,success,25,65044.14486500173,56757.37541300077,8286.769452000954,simulated_annealing,False,-1649.7888797995797,-1649.7888797707983,True,1.7445513748675308e-11,0.00023993313531534,True,2.457089718974228e-10
100,3,10003,current,sweep_20260705_151529_715b9a8d,success,25,65023.818986999686,56748.9908289981,8274.828158001583,simulated_annealing,False,-1793.236681447162,-1793.2364508738783,False,1.2857939283826692e-07,0.021474324138949896,True,4.927463913013289e-10
100,4,10004,current,sweep_20260705_151529_715b9a8d,success,25,65234.26098700202,56929.19378099941,8305.067206002605,simulated_annealing,False,-1946.770552929242,-1946.7703638480502,False,9.7125565997311e-08,0.019446397699248053,True,7.673936663366801e-10
100,5,10005,current,sweep_20260705_151529_715b9a8d,success,25,64658.63913099838,56380.84853499822,8277.790596000159,simulated_annealing,False,-1850.2447377820774,-1850.2447348612288,False,1.5786282439089365e-09,0.0024169669881857203,True,2.0086216381542833e-09
100,6,10006,current,sweep_20260705_151529_715b9a8d,success,25,64883.13213500078,56608.27782900196,8274.854305998815,simulated_annealing,False,-1947.8252609072638,-1947.8252598015854,True,5.676476301432855e-10,0.0014870695095581254,True,7.845222760134487e-10
100,7,10007,current,sweep_20260705_151529_715b9a8d,success,25,64569.99987199379,56337.02390899816,8232.975962995624,simulated_annealing,False,-1670.7059502765367,-1670.7059237416925,False,1.588241438027984e-08,0.007284895508693268,True,2.558737071562301e-09
100,8,10008,current,sweep_20260705_151529_715b9a8d,success,25,65072.1938839979,56603.235236997534,8468.958647000363,simulated_annealing,False,-1520.6921948819531,-1520.6917669064333,False,2.814346790954156e-07,0.029256641129094874,True,1.6250077455939295e-09
100,9,10009,current,sweep_20260705_151529_715b9a8d,success,25,66388.09635699817,57664.58176499873,8723.51459199944,simulated_annealing,False,-1930.5375280758494,-1930.537517884169,False,5.2791931689525574e-09,0.004514794570397385,True,2.5163305056313746e-10
100,10,10010,current,sweep_20260705_151529_715b9a8d,success,25,69240.81158100489,60238.14079400472,9002.67078700017,simulated_annealing,False,-1724.2024154051687,-1724.2023930796918,False,1.2948292351614699e-08,0.006682137410901845,True,4.36173103118694e-10
100,11,10011,current,sweep_20260705_151529_715b9a8d,success,25,71582.58669600218,62859.63365599946,8722.953040002722,simulated_annealing,False,-1527.9540051095598,-1527.9540024098533,False,1.7668768477705148e-09,0.002323666016376791,True,6.787299247803295e-10
130,0,10000,current,sweep_20260705_151529_715b9a8d,success,33,94940.8900719991,83290.20259799474,11650.687474004371,simulated_annealing,False,-3037.4320575911206,-3037.432018667481,False,1.2814653632260702e-08,0.008823111428831965,True,3.617659086255925e-10
130,1,10001,current,sweep_20260705_151529_715b9a8d,success,33,94459.33098599472,82046.15350000041,12413.17748599431,simulated_annealing,False,-2786.171512593187,-2786.171502006852,False,3.799599205434918e-09,0.004601377729954947,True,1.1920487395937842e-09
130,2,10002,current,sweep_20260705_151529_715b9a8d,success,33,92286.50510799704,80108.02862900161,12178.476478995435,simulated_annealing,False,-2686.454973440704,-2686.4549734399407,True,2.8421127831540996e-13,3.941934709317252e-05,True,2.9410765143130123e-10
130,3,10003,current,sweep_20260705_151529_715b9a8d,success,33,92475.82945300383,80727.37917600352,11748.450277000302,simulated_annealing,False,-2876.566637715291,-2876.566559500066,False,2.719047913054058e-08,0.012507217206383814,True,2.375524165474349e-10
130,4,10004,current,sweep_20260705_151529_715b9a8d,success,33,94223.24111800024,81659.14045300268,12564.10066499756,simulated_annealing,False,-3008.1671191460437,-3008.1666397921836,False,1.5935080768941843e-07,0.030963005809759636,True,6.059900646795194e-10
130,5,10005,current,sweep_20260705_151529_715b9a8d,success,33,98465.68107800337,85306.8566269985,13158.824451004868,simulated_annealing,False,-2891.275479394043,-2891.2754793837894,True,3.5464082688990133e-12,0.00014353133842348598,True,5.176497976882681e-10
130,6,10006,current,sweep_20260705_151529_715b9a8d,success,33,98973.1357899991,86311.14185600108,12661.99393399802,simulated_annealing,False,-3076.7440061110206,-3076.7440025237547,False,1.1659292518789955e-09,0.0026785317054773827,True,1.863356977036259e-09
130,7,10007,current,sweep_20260705_151529_715b9a8d,success,33,98650.94515899819,86342.01228400253,12308.932874995662,simulated_annealing,False,-2699.099617909361,-2699.099617748433,True,5.962277585210256e-11,0.0005673498698541835,True,6.074274015323484e-11
160,0,10000,current,sweep_20260705_151529_715b9a8d,success,40,120104.50423599195,104010.48704599816,16094.017189993785,simulated_annealing,False,-4389.633673194892,-4389.6336718773555,True,3.0014731736835543e-10,0.0016232909459930056,True,2.4427527620657605e-10
160,1,10001,current,sweep_20260705_151529_715b9a8d,success,40,102419.38766400654,88207.65436500097,14211.733299005573,simulated_annealing,False,-4097.965025532874,-4097.965025253909,True,6.807419540134514e-11,0.0007469904280128503,True,2.5673371030793203e-09
160,2,10002,current,sweep_20260705_151529_715b9a8d,success,40,99831.43675800238,85893.8340170007,13937.602741001683,simulated_annealing,False,-3957.4953233218534,-3957.4953227456717,True,1.4559252055956842e-10,0.0010734877626106254,True,1.1355461124670397e-10
160,3,10003,current,sweep_20260705_151529_715b9a8d,success,40,99492.82592699272,85551.43004699764,13941.395879995078,simulated_annealing,False,-4045.003000391481,-4045.002877023907,False,3.049875955442133e-08,0.015707805435553723,True,2.6531513125066616e-10
160,4,10004,current,sweep_20260705_151529_715b9a8d,success,40,99843.70138699978,85760.0880259979,14083.613361001873,simulated_annealing,False,-4618.920417583442,-4618.919908739053,False,1.1016522100448582e-07,0.031901236133819566,True,2.2730981994859707e-10
160,5,10005,current,sweep_20260705_151529_715b9a8d,success,40,109683.1138570051,94910.70487300205,14772.40898400305,simulated_annealing,False,-4056.9381782224204,-4056.9381777102117,True,1.262550102800815e-10,0.0010121381618972691,True,4.584793147117791e-10
160,6,10006,current,sweep_20260705_151529_715b9a8d,success,40,109087.897556009,94573.18519900218,14514.712357006822,simulated_annealing,False,-4383.526092070348,-4383.525974370595,False,2.6850473915039413e-08,0.015342735958846276,True,6.52507781481029e-11
160,7,10007,current,sweep_20260705_151529_715b9a8d,success,40,106581.818527995,92037.12752900083,14544.690998994163,simulated_annealing,False,-4115.304400372794,-4115.304400336841,True,8.736249390890024e-12,0.00026818045516563416,True,2.1260321380473678e-10
200,0,10000,current,sweep_20260705_151529_715b9a8d,success,50,140064.74503000028,121517.19275999858,18547.552270001703,simulated_annealing,False,-6824.003602516199,-6824.003602504403,True,1.728625447625103e-12,0.0001536450234098652,True,1.8868475370931157e-10
200,1,10001,current,sweep_20260705_151529_715b9a8d,success,50,135113.00477100667,116656.27467800732,18456.73009299935,simulated_annealing,False,-6163.55107838074,-6163.55107823941,True,2.2929966490101997e-11,0.0005317008861638328,True,4.6557459302384155e-10
200,2,10002,current,sweep_20260705_151529_715b9a8d,success,50,134498.03573099233,116172.58837699592,18325.44735399641,simulated_annealing,False,-6047.96814763572,-6047.968144653139,True,4.931542942649534e-10,0.002442369933199018,True,4.3869295691216927e-10
200,3,10003,current,sweep_20260705_151529_715b9a8d,success,50,134848.21861099044,116536.14832399762,18312.07028699282,simulated_annealing,False,-6145.941799692742,-6145.9417779799005,False,3.5328746153673216e-09,0.006589831762553899,True,7.340661833701119e-10
200,4,10004,current,sweep_20260705_151529_715b9a8d,success,50,135690.23728800312,117285.17712400208,18405.060164001043,simulated_annealing,False,-6956.078815331801,-6956.078795157836,False,2.9001921123095033e-09,0.006352003356411728,True,2.8616134676586007e-10
200,5,10005,current,sweep_20260705_151529_715b9a8d,success,50,137111.31605899025,118199.39823299865,18911.917825991608,simulated_annealing,False,-5876.328425148042,-5876.328424483845,True,1.1302920066630249e-10,0.0011525994619461244,True,2.612107734402102e-10
200,6,10006,current,sweep_20260705_151529_715b9a8d,success,50,137777.93906300212,119555.35711399898,18222.581949003143,simulated_annealing,False,-6470.221485391909,-6470.221372359424,False,1.746964686343804e-08,0.015035460798742406,True,1.6749697514217165e-10
200,7,10007,current,sweep_20260705_151529_715b9a8d,success,50,133377.5136659806,115269.4721039934,18108.041561987207,simulated_annealing,False,-6059.178716000096,-6059.178715740556,True,4.2834150753052506e-11,0.0007204777910985172,True,1.482640956554737e-10
