N,num_variables,num_subqubos,instance_seed,qaoa_seed,source_run_id,status,baseline_method,baseline_certified,target_load,candidate_load_core_0,candidate_load_core_1,candidate_load_imbalance,candidate_normalized_load_imbalance,candidate_balance_objective,baseline_load_core_0,baseline_load_core_1,baseline_load_imbalance,baseline_normalized_load_imbalance,baseline_balance_objective,objective_regret,excess_normalized_load_imbalance,offset_free_tolerance,baseline_match_offset_free,certified_optimal_offset_free,legacy_pipeline_energy,legacy_baseline_energy,legacy_relative_gap,legacy_is_optimal,tempo_total_ms,tempo_qaoa_ms,tempo_overhead_ms,result_path
15,30,4,4,10004,sweep_20260705_142459_e5a8c292,success,bruteforce,True,4.735138050601694,4.674749682105093,4.795526419098294,0.1207767369932009,0.025506486970924495,0.007293510099362412,4.735511068578843,4.7347650326245425,0.0007460359543003392,0.00015755315818205987,2.782848225544089e-07,0.007293231814539857,0.025348933812742436,1.0000002782848227e-09,False,False,-119.83577120641266,-119.84306443822719,6.085651972199359e-05,False,8935.828538998976,8757.134491001125,178.69404799785116,src/experiments/results/phase5_e5_scalability_n_result/20260705_142737_sweep_20260705_142459_e5a8c292_repeat_005_of_020_result.json
15,30,4,5,10005,sweep_20260705_142459_e5a8c292,success,bruteforce,True,3.7733715648723867,3.7626594372532502,3.7840836924915235,0.021424255238273293,0.005677748631414688,0.0002294993562573403,3.773338837626167,3.773404292118606,6.545449243899881e-05,1.7346421181613067e-05,2.1421452902234765e-09,0.00022949721411205009,0.005660402210233075,1.0000000021421454e-09,False,False,-103.4764364338187,-103.47666593103281,2.217864404910521e-06,False,8951.373198998226,8773.451870999452,177.92132799877436,src/experiments/results/phase5_e5_scalability_n_result/20260705_142746_sweep_20260705_142459_e5a8c292_repeat_006_of_020_result.json
15,30,4,6,10006,sweep_20260705_142459_e5a8c292,success,bruteforce,True,3.884482441867833,3.9135773019005002,3.8553875818351666,0.05818972006533363,0.014980044558356507,0.0016930217606409455,3.884682908840878,3.8842819748947885,0.0004009339460893102,0.00010321425108476567,8.037401456337296e-08,0.001692941386626382,0.014876830307271742,1.0000000803740147e-09,False,False,-105.17671466059834,-105.17840760198496,1.6095902431121117e-05,False,8917.993166998713,8736.155902999599,181.83726399911393,src/experiments/results/phase5_e5_scalability_n_result/20260705_142755_sweep_20260705_142459_e5a8c292_repeat_007_of_020_result.json
15,30,4,7,10007,sweep_20260705_142459_e5a8c292,success,bruteforce,True,3.7871860870382172,3.7959721721952,3.778400001881235,0.01757217031396463,0.0046399014756908896,0.0001543905847714899,3.7871844499256673,3.787187724150768,3.274225100824424e-06,8.645535301343071e-07,5.360275005434354e-12,0.0001543905794112149,0.004639036922160755,1.0000000000053604e-09,False,False,-103.68540252512693,-103.68555691570634,1.4890268616323958e-06,False,8893.2000349987,8713.505720000285,179.69431499841448,src/experiments/results/phase5_e5_scalability_n_result/20260705_142804_sweep_20260705_142459_e5a8c292_repeat_008_of_020_result.json
15,30,4,8,10008,sweep_20260705_142459_e5a8c292,success,bruteforce,True,3.384980604430822,3.3403840878446163,3.429577121017028,0.08919303317241178,0.026349643792836275,0.003977698583247475,3.384968420821436,3.3849927880402086,2.4367218772525234e-05,7.198628772238574e-06,2.9688067535405307e-10,0.003977698286366799,0.026342445164064036,1.0000000002968808e-09,False,False,-97.91220968616246,-97.91618738444883,4.0623500491899315e-05,False,8934.428923997984,8751.610186000107,182.81873799787718,src/experiments/results/phase5_e5_scalability_n_result/20260705_142813_sweep_20260705_142459_e5a8c292_repeat_009_of_020_result.json
15,30,4,9,10009,sweep_20260705_142459_e5a8c292,success,bruteforce,True,4.390659332618213,4.396892825939931,4.3844258392964965,0.012466986643434375,0.0028394338296339953,7.771287798378555e-05,4.390765334231328,4.3905533310050995,0.00021200322622849654,4.828505474189818e-05,2.2472683965645542e-08,7.76904052998199e-05,0.0027911487748920973,1.0000000224726841e-09,False,False,-113.55570103733685,-113.55577872774217,6.841607374817443e-07,False,9077.095519000068,8897.490192999612,179.60532600045553,src/experiments/results/phase5_e5_scalability_n_result/20260705_142822_sweep_20260705_142459_e5a8c292_repeat_010_of_020_result.json
15,30,4,10,10010,sweep_20260705_142459_e5a8c292,success,bruteforce,True,4.511534261003829,4.485663330316409,4.537405191691249,0.0517418613748406,0.011468794955649498,0.001338610109266611,4.511314032698477,4.5117544893091805,0.0004404566107032437,9.762900716734019e-05,9.70010129560944e-08,0.001338513108253655,0.011371165948482158,1.000000097001013e-09,False,False,-115.70654416631349,-115.70788267942174,1.1568037347636597e-05,False,9411.176887997499,9225.221565999163,185.95532199833542,src/experiments/results/phase5_e5_scalability_n_result/20260705_142831_sweep_20260705_142459_e5a8c292_repeat_011_of_020_result.json
15,30,4,11,10011,sweep_20260705_142459_e5a8c292,success,bruteforce,True,3.030541048531016,3.0366811048384443,3.024400992223588,0.012280112614856176,0.004052118885110853,7.54005829167749e-05,3.0306332694781397,3.030448827583893,0.0001844418942469339,6.0861044708943245e-05,1.7009406176698578e-08,7.53835735105982e-05,0.00399125784040191,1.0000000170094062e-09,False,False,-93.36828269308003,-93.36835807665352,8.073781636650819e-07,False,9242.648766999082,9053.652930999306,188.99583599977632,src/experiments/results/phase5_e5_scalability_n_result/20260705_142840_sweep_20260705_142459_e5a8c292_repeat_012_of_020_result.json
15,30,4,12,10012,sweep_20260705_142459_e5a8c292,success,bruteforce,True,3.006290069059836,2.987342119140957,3.0252380189787145,0.03789589983775743,0.012605536713763852,0.0007180496122566718,3.0062821086975244,3.006298029422147,1.5920724622642268e-05,5.2958045487677085e-06,1.267347362550039e-10,0.0007180494855219356,0.012600240909215084,1.0000000001267349e-09,False,False,-93.07484190904333,-93.07555995852884,7.71469423158344e-06,False,9381.81750000058,9200.085974999638,181.73152500094147,src/experiments/results/phase5_e5_scalability_n_result/20260705_142850_sweep_20260705_142459_e5a8c292_repeat_013_of_020_result.json
15,30,4,13,10013,sweep_20260705_142459_e5a8c292,success,bruteforce,True,4.383108845712716,4.366106662385566,4.400111029039865,0.0340043666542984,0.007758047507206981,0.0005781484757799805,4.3830976036677525,4.383120087757678,2.248408992588935e-05,5.1297128858394395e-06,2.5276714989773945e-10,0.0005781482230128306,0.007752917794321142,1.0000000002527672e-09,False,False,-113.42270815825431,-113.42328630647735,5.097262139624596e-06,False,9473.034992997782,9291.479877999336,181.5551149984458,src/experiments/results/phase5_e5_scalability_n_result/20260705_142859_sweep_20260705_142459_e5a8c292_repeat_014_of_020_result.json
15,30,4,14,10014,sweep_20260705_142459_e5a8c292,success,bruteforce,True,4.527151287393648,4.519595509469358,4.534707065317939,0.015111555848580593,0.0033379834004355867,0.00011417956008238517,4.527296165735375,4.527006409051922,0.0002897566834532128,6.400419713387362e-05,4.1979467802902684e-08,0.00011413758061458226,0.003273979203301713,1.0000000419794678e-09,False,False,-115.99008337833985,-115.99019751592047,9.840278150100384e-07,False,9153.69578300033,8965.46900300018,188.22678000015003,src/experiments/results/phase5_e5_scalability_n_result/20260705_142908_sweep_20260705_142459_e5a8c292_repeat_015_of_020_result.json
15,30,4,15,10015,sweep_20260705_142459_e5a8c292,success,bruteforce,True,4.126520589782021,4.10750342046524,4.145537759098802,0.03803433863356176,0.009217048068957021,0.0007233054576462243,4.126671096291675,4.126370083272366,0.0003010130193086269,7.294596325388203e-05,4.5304418896647896e-08,0.0007232601532273277,0.009144102105703138,1.000000045304419e-09,False,False,-109.05562105033226,-109.05634431048549,6.6319860416666055e-06,False,9572.058676997585,9387.999192999814,184.05948399777117,src/experiments/results/phase5_e5_scalability_n_result/20260705_142918_sweep_20260705_142459_e5a8c292_repeat_016_of_020_result.json
15,30,4,16,10016,sweep_20260705_142459_e5a8c292,success,bruteforce,True,3.6720292041279627,3.6687592412207946,3.675299167035131,0.006539925814336378,0.0017810113838376965,2.138531482851167e-05,3.672135133778497,3.6719232744774284,0.00021185930106870643,5.7695429227671136e-05,2.2442181724660398e-08,2.1362872646787008e-05,0.0017233159546100254,1.0000000224421818e-09,False,False,-101.96757556662243,-101.96759692949509,2.0950648344871735e-07,False,9894.586070000514,9710.821606999161,183.76446300135285,src/experiments/results/phase5_e5_scalability_n_result/20260705_142927_sweep_20260705_142459_e5a8c292_repeat_017_of_020_result.json
15,30,4,17,10017,sweep_20260705_142459_e5a8c292,success,bruteforce,True,3.5479273886589593,3.5744952015797966,3.521359575738122,0.05313562584167464,0.014976525734862564,0.0014116973667932207,3.547904700995994,3.547950076321925,4.537532593085203e-05,1.2789248752918512e-05,1.0294601016655262e-09,0.0014116963373331192,0.014963736486109646,1.0000000010294602e-09,False,False,-100.17416581302598,-100.17557750936332,1.4092220603475484e-05,False,8932.870240000739,8754.994869999791,177.87537000094744,src/experiments/results/phase5_e5_scalability_n_result/20260705_142937_sweep_20260705_142459_e5a8c292_repeat_018_of_020_result.json
15,30,4,18,10018,sweep_20260705_142459_e5a8c292,success,bruteforce,True,4.31351935421762,4.329799505284022,4.297239203151219,0.032560302132803365,0.007548430749700231,0.0005300866374897197,4.313711778514754,4.313326929920487,0.00038484859426635154,8.921916483116251e-05,7.405422025439344e-08,0.0005300125832694653,0.007459211584869068,1.0000000740542204e-09,False,False,-112.21236835178247,-112.21289836436576,4.7232768336686515e-06,False,8899.267797999528,8717.230513999311,182.03728400021646,src/experiments/results/phase5_e5_scalability_n_result/20260705_142946_sweep_20260705_142459_e5a8c292_repeat_019_of_020_result.json
15,30,4,19,10019,sweep_20260705_142459_e5a8c292,success,bruteforce,True,4.178861697344579,4.181086433445666,4.176636961243493,0.004449472202172622,0.001064756989923835,9.89890143895344e-06,4.178879835970735,4.178843558718425,3.6277252309702135e-05,8.68113255165975e-06,6.580195175708945e-10,9.89824341943587e-06,0.0010560758573721753,1.0000000006580196e-09,False,False,-109.9257602721658,-109.9257701704092,9.004479455367283e-08,False,9099.210880002829,8917.455945001166,181.7549350016634,src/experiments/results/phase5_e5_scalability_n_result/20260705_142955_sweep_20260705_142459_e5a8c292_repeat_020_of_020_result.json
20,40,5,0,10000,sweep_20260705_151529_715b9a8d,success,bruteforce,True,5.123518678291825,5.124820633528624,5.122216723055026,0.002603910473597537,0.0005082269895160561,3.390174877255475e-06,5.123521091166609,5.123516265417042,4.825749567061166e-06,9.418819116455461e-07,1.1643929441995517e-11,3.390163233326033e-06,0.0005072851076044105,1.000000000011644e-09,False,False,-152.50088390343558,-152.5008872935988,2.223044911547145e-08,False,17965.26223700039,12253.525254000124,5711.736983000264,src/experiments/results/phase5_e5_scalability_n_result/20260705_151529_sweep_20260705_151529_715b9a8d_repeat_001_of_020_result.json
20,40,5,1,10001,sweep_20260705_151529_715b9a8d,success,bruteforce,True,4.636869819189016,4.613490902732046,4.660248735645986,0.04675783291393998,0.01008392185617104,0.0010931474694039643,4.636871016227483,4.636868622150551,2.3940769313668397e-06,5.163131648551569e-07,2.865802176651432e-12,0.001093147466538162,0.010083405543006184,1.0000000000028658e-09,False,False,-143.00003029274257,-143.00112344020908,7.644327822200334e-06,False,16852.905048000594,11100.167736000003,5752.7373120005905,src/experiments/results/phase5_e5_scalability_n_result/20260705_151549_sweep_20260705_151529_715b9a8d_repeat_002_of_020_result.json
20,40,5,2,10002,sweep_20260705_151529_715b9a8d,success,bruteforce,True,4.534979681132155,4.542009487315251,4.5279498749490585,0.01405961236619202,0.0031002591752918385,9.883634994378978e-05,4.5349782524986555,4.534981109765654,2.8572669981130616e-06,6.300506725533436e-07,4.081987349253013e-12,9.883634586180243e-05,0.003099629124619285,1.000000000004082e-09,False,False,-141.13198258021308,-141.13208141655895,7.003109773358129e-07,False,16791.50260499955,11047.08012600031,5744.42247899924,src/experiments/results/phase5_e5_scalability_n_result/20260705_151606_sweep_20260705_151529_715b9a8d_repeat_003_of_020_result.json
20,40,5,3,10003,sweep_20260705_151529_715b9a8d,success,bruteforce,True,4.630688132602377,4.63189305387941,4.629483211325345,0.002409842554064845,0.0005204070075672641,2.903670567690888e-06,4.63068917619368,4.630687089011074,2.0871826063029175e-06,4.5072838993585006e-07,2.1781656160267198e-12,2.9036683895252716e-06,0.0005199562791773282,1.0000000000021782e-09,False,False,-142.88654225917838,-142.8865451628468,2.0321496425791154e-08,False,16688.806259001012,10971.255423000457,5717.550836000555,src/experiments/results/phase5_e5_scalability_n_result/20260705_151622_sweep_20260705_151529_715b9a8d_repeat_004_of_020_result.json
20,40,5,4,10004,sweep_20260705_151529_715b9a8d,success,bruteforce,True,6.2622526767719995,6.2323581889519,6.292147164592097,0.05978897564019725,0.009547518876388847,0.0017873608040520502,6.262254639717763,6.262250713826234,3.925891528311354e-06,6.269136253274007e-07,7.706312146033429e-12,0.001787360796345738,0.00954689196276352,1.0000000000077063e-09,False,False,-178.42982981467208,-178.43161717546843,1.0017063257342299e-05,False,17396.284310000283,11695.52135199956,5700.762958000723,src/experiments/results/phase5_e5_scalability_n_result/20260705_151639_sweep_20260705_151529_715b9a8d_repeat_005_of_020_result.json
20,40,5,5,10005,sweep_20260705_151529_715b9a8d,success,bruteforce,True,5.006946957604579,5.016237768666586,4.997656146542571,0.018581622124014707,0.003711168159229815,0.00017263834037983643,5.006948456109023,5.006945459100135,2.9970088881725587e-06,5.985701293720887e-07,4.491031137892659e-12,0.0001726383358888053,0.003710569589100443,1.000000000004491e-09,False,False,-150.13886303419113,-150.13903567252703,1.1498564322315055e-06,False,17247.94224399966,11479.410866999842,5768.531376999817,src/experiments/results/phase5_e5_scalability_n_result/20260705_151657_sweep_20260705_151529_715b9a8d_repeat_006_of_020_result.json
20,40,5,6,10006,sweep_20260705_151529_715b9a8d,success,bruteforce,True,5.046029519510901,5.034804391162612,5.057254647859191,0.02245025669657874,0.004449093412904725,0.0002520070128711393,5.046029836082163,5.046029202939638,6.331425250749589e-07,1.2547340887064963e-07,2.0043472852914752e-13,0.0002520070126707046,0.004448967939495854,1.0000000000002004e-09,False,False,-150.92457581653795,-150.92482782355063,1.6697518646235274e-06,False,17205.668509999214,11406.32317599966,5799.345333999554,src/experiments/results/phase5_e5_scalability_n_result/20260705_151714_sweep_20260705_151529_715b9a8d_repeat_007_of_020_result.json
20,40,5,7,10007,sweep_20260705_151529_715b9a8d,success,bruteforce,True,5.76358555296106,5.856593179487631,5.670577926434489,0.18601525305314226,0.03227422432509505,0.017300837184212277,5.763581162129827,5.763589943792295,8.781662467427509e-06,1.5236457213541149e-06,3.85587978459125e-11,0.01730083714565348,0.0322727006793737,1.0000000000385589e-09,False,False,-166.42053601541866,-166.43783685256432,0.00010394774092732457,False,17272.335094999107,11533.251019000545,5739.084075998562,src/experiments/results/phase5_e5_scalability_n_result/20260705_151731_sweep_20260705_151529_715b9a8d_repeat_008_of_020_result.json
20,40,5,8,10008,sweep_20260705_151529_715b9a8d,success,bruteforce,True,4.645449538524076,4.629805618328586,4.661093458719566,0.03128784039097976,0.006735158811114831,0.0004894644781657123,4.645453359262577,4.645445717785575,7.641477002273689e-06,1.6449381139336393e-06,2.9196085388138846e-11,0.0004894644489696269,0.006733513873000897,1.0000000000291962e-09,False,False,-143.15991336546892,-143.1604028299179,3.41899323625647e-06,False,17278.69702099997,11541.57835299975,5737.118668000221,src/experiments/results/phase5_e5_scalability_n_result/20260705_151748_sweep_20260705_151529_715b9a8d_repeat_009_of_020_result.json
20,40,5,9,10009,sweep_20260705_151529_715b9a8d,success,bruteforce,True,5.813397634275415,5.908433191292154,5.718362077258676,0.19007111403347832,0.03269535751568607,0.018063514194963756,5.813399792254732,5.8133954762960975,4.315958634037997e-06,7.424158651373485e-07,9.313749465363569e-12,0.018063514185650005,0.03269461509982093,1.000000000009314e-09,False,False,-167.57312059420298,-167.59118410838866,0.0001077832004218163,False,17424.17752600113,11639.16565100044,5785.011875000691,src/experiments/results/phase5_e5_scalability_n_result/20260705_151806_sweep_20260705_151529_715b9a8d_repeat_010_of_020_result.json
20,40,5,10,10010,sweep_20260705_151529_715b9a8d,success,bruteforce,True,5.946481024410077,5.969664785450616,5.923297263369537,0.04636752208107975,0.00779747246997726,0.001074973551969709,5.946472327107394,5.94648972171276,1.739460536676063e-05,2.9251931176365384e-06,1.5128614793266884e-10,0.001074973400683561,0.0077945472768596235,1.0000000001512862e-09,False,False,-170.7201981737863,-170.72127314718693,6.2966575918240676e-06,False,17257.22849099975,11544.874174000142,5712.354316999608,src/experiments/results/phase5_e5_scalability_n_result/20260705_151823_sweep_20260705_151529_715b9a8d_repeat_011_of_020_result.json
20,40,5,11,10011,sweep_20260705_151529_715b9a8d,success,bruteforce,True,4.698838146995676,4.706116207889435,4.6915600861019175,0.01455612178751764,0.0030978129767726672,0.00010594034074652287,4.6988336368088115,4.69884265718254,9.020373728851894e-06,1.91970300884258e-06,4.068357110408071e-11,0.00010594030006295176,0.0030958932737638247,1.0000000000406837e-09,False,False,-144.1580539229828,-144.15815986328283,7.34889375293608e-07,False,17301.178621999043,11566.870199999812,5734.308421999231,src/experiments/results/phase5_e5_scalability_n_result/20260705_151840_sweep_20260705_151529_715b9a8d_repeat_012_of_020_result.json
20,40,5,12,10012,sweep_20260705_151529_715b9a8d,success,bruteforce,True,4.154260425997932,4.17118145609035,4.1373393959055145,0.03384206018483571,0.00814635018378902,0.0005726425187770212,4.154259487407205,4.154261364588659,1.8771814538354192e-06,4.5186898781977173e-07,1.761905105311829e-12,0.0005726425170151161,0.008145898314801201,1.000000000001762e-09,False,False,-134.51518673150622,-134.51575937402328,4.2570663818223955e-06,False,17346.755291000136,11605.966023000292,5740.789267999844,src/experiments/results/phase5_e5_scalability_n_result/20260705_151858_sweep_20260705_151529_715b9a8d_repeat_013_of_020_result.json
20,40,5,13,10013,sweep_20260705_151529_715b9a8d,success,bruteforce,True,5.560807271179936,5.552692451237533,5.568922091122339,0.016229639884805636,0.002918576223441368,0.00013170060539523696,5.56080070609166,5.560813836268212,1.3130176551356953e-05,2.361199716344582e-06,8.620076813490199e-11,0.00013170051919446883,0.002916215023725023,1.0000000000862008e-09,False,False,-161.84502331380992,-161.8451550143291,8.137439712970539e-07,False,17527.241265999237,11672.752686999502,5854.488578999735,src/experiments/results/phase5_e5_scalability_n_result/20260705_151915_sweep_20260705_151529_715b9a8d_repeat_014_of_020_result.json
20,40,5,14,10014,sweep_20260705_151529_715b9a8d,success,bruteforce,True,5.855198631322794,5.916488138199657,5.793909124445931,0.12257901375372615,0.02093507350851962,0.007512807306418092,5.855198873467548,5.855198389178039,4.842895089396393e-07,8.271102987845686e-08,1.172681642344985e-13,0.007512807306300824,0.02093499079748974,1.0000000000001173e-09,False,False,-168.5591892171822,-168.5667020244885,4.456875062562018e-05,False,17347.006833999785,11634.369183999752,5712.637650000033,src/experiments/results/phase5_e5_scalability_n_result/20260705_151932_sweep_20260705_151529_715b9a8d_repeat_015_of_020_result.json
20,40,5,15,10015,sweep_20260705_151529_715b9a8d,success,bruteforce,True,5.621404101297874,5.601259502153396,5.641548700442351,0.04028919828895461,0.007167105862332972,0.0008116097493833515,5.62140597598627,5.621402226609478,3.7493767921503718e-06,6.669822564943717e-07,7.028913164757906e-12,0.0008116097423544384,0.007166438880076478,1.000000000007029e-09,False,False,-163.19955653042774,-163.2003681401701,4.973087693403022e-06,False,17285.454832999676,11556.498573999761,5728.956258999915,src/experiments/results/phase5_e5_scalability_n_result/20260705_151950_sweep_20260705_151529_715b9a8d_repeat_016_of_020_result.json
20,40,5,16,10016,sweep_20260705_151529_715b9a8d,success,bruteforce,True,4.914416342620941,4.9179770062097425,4.91085567903214,0.007121327177602943,0.0014490687563123762,2.535665038523315e-05,4.914417970965485,4.914414714276397,3.2566890881824406e-06,6.626807460203084e-07,5.3030119085432885e-12,2.535664508222124e-05,0.0014484060755663559,1.0000000000053031e-09,False,False,-148.30295062058917,-148.30297597723424,1.709786664832599e-07,False,17280.760404001285,11553.361863000646,5727.398541000639,src/experiments/results/phase5_e5_scalability_n_result/20260705_152007_sweep_20260705_151529_715b9a8d_repeat_017_of_020_result.json
20,40,5,17,10017,sweep_20260705_151529_715b9a8d,success,bruteforce,True,4.2477612693031475,4.24087364744989,4.254648891156406,0.013775243706516171,0.003242942065992335,9.487866958695669e-05,4.247757404698575,4.247765133907721,7.729209145601601e-06,1.8195959366778612e-06,2.987033700822572e-11,9.487863971661968e-05,0.003241122470055657,1.0000000000298704e-09,False,False,-136.0868567233142,-136.08695160195393,6.971913074524133e-07,False,17087.109354000404,11389.207057000021,5697.9022970003825,src/experiments/results/phase5_e5_scalability_n_result/20260705_152024_sweep_20260705_151529_715b9a8d_repeat_018_of_020_result.json
20,40,5,18,10018,sweep_20260705_151529_715b9a8d,success,bruteforce,True,5.66294655998829,5.637021322804069,5.688871797172511,0.051850474368442256,0.009156094591249237,0.0013442358461162435,5.662955419466618,5.662937700509962,1.7718956655699003e-05,3.128928812588979e-06,1.5698071248327e-10,0.001344235689135531,0.009152965662436648,1.0000000001569807e-09,False,False,-164.13658324672028,-164.13792748240945,8.189671392789287e-06,False,17237.116904999766,11482.748729999912,5754.368174999854,src/experiments/results/phase5_e5_scalability_n_result/20260705_152041_sweep_20260705_151529_715b9a8d_repeat_019_of_020_result.json
20,40,5,19,10019,sweep_20260705_151529_715b9a8d,success,bruteforce,True,5.708280150362552,5.779982568132489,5.636577732592615,0.14340483553987404,0.025122249042168317,0.010282473428109161,5.7082788309058765,5.708281469819227,2.6389133500615003e-06,4.622956968735836e-07,3.4819318345664053e-12,0.01028247342462723,0.025121786746471444,1.000000000003482e-09,False,False,-165.15864207661812,-165.1689245500428,6.225428574217862e-05,False,17259.585363999577,11548.121768999863,5711.463594999714,src/experiments/results/phase5_e5_scalability_n_result/20260705_152059_sweep_20260705_151529_715b9a8d_repeat_020_of_020_result.json
25,50,7,0,10000,sweep_20260705_151529_715b9a8d,success,simulated_annealing,False,6.166419670988906,6.166191726038386,6.166647615939425,0.00045588990103873073,7.39310532469192e-05,1.0391780093455185e-07,6.166410148882468,6.166429193095341,1.9044212873353672e-05,3.088374435971459e-06,1.8134102198280488e-10,1.0373645991256905e-07,7.084267881094774e-05,1.000000000181341e-09,False,,-201.04946301360002,-201.04946311733647,5.159747879202631e-10,True,16554.780332000064,14652.535771000203,1902.2445609998613,src/experiments/results/phase5_e5_scalability_n_result/20260705_152116_sweep_20260705_151529_715b9a8d_repeat_001_of_020_result.json
25,50,7,1,10001,sweep_20260705_151529_715b9a8d,success,simulated_annealing,False,6.366049218445393,6.3632187140129925,6.368879722877793,0.005661008864800365,0.0008892499367422107,1.602351068367416e-05,6.366046927674966,6.3660515092158185,4.581540852477417e-06,7.196835423770478e-07,1.0495258291459748e-11,1.602350018841587e-05,0.0008885302531998336,1.0000000000104953e-09,False,,-206.0531492798277,-206.0531653033279,7.776391190430424e-08,False,16264.164160001656,14431.503558000259,1832.660602001397,src/experiments/results/phase5_e5_scalability_n_result/20260705_152133_sweep_20260705_151529_715b9a8d_repeat_002_of_020_result.json
25,50,7,2,10002,sweep_20260705_151529_715b9a8d,success,simulated_annealing,False,5.955952976997131,5.959817444614524,5.952088509379739,0.007728935234784906,0.0012976823800717237,2.9868219931749806e-05,5.955958976902094,5.955946977092167,1.1999809927054628e-05,2.0147590105898864e-06,7.19977191427194e-11,2.9868147934030663e-05,0.0012956676210611339,1.0000000000719979e-09,False,,-195.94672186018204,-195.94675172833,1.5242992145969055e-07,False,16364.196806000564,14532.31270499964,1831.8841010009237,src/experiments/results/phase5_e5_scalability_n_result/20260705_152149_sweep_20260705_151529_715b9a8d_repeat_003_of_020_result.json
25,50,7,3,10003,sweep_20260705_151529_715b9a8d,success,simulated_annealing,False,5.870212459488187,5.882794153438037,5.857630765538335,0.02516338789970174,0.004286623026570267,0.00031659804529542796,5.870210244286845,5.870214674689527,4.43040268205408e-06,7.547261215210529e-07,9.814233962575991e-12,0.000316598035481194,0.004285868300448746,1.0000000000098144e-09,False,,-193.91847204101538,-193.9187886390509,1.632632081360349e-06,False,16623.961069000416,14708.374507999906,1915.5865610005094,src/experiments/results/phase5_e5_scalability_n_result/20260705_152205_sweep_20260705_151529_715b9a8d_repeat_004_of_020_result.json
25,50,7,4,10004,sweep_20260705_151529_715b9a8d,success,simulated_annealing,False,7.734547274720365,7.7384417255712,7.7306528238695265,0.0077889017016739,0.0010070274865513057,3.033349485916929e-05,7.7345549672496725,7.734539582191056,1.538505861642392e-05,1.9891349900605724e-06,1.1835001431539991e-10,3.0333376509154975e-05,0.0010050383515612452,1.0000000001183502e-09,False,,-244.64641275627358,-244.6464430896501,1.2398862673623744e-07,False,16530.250869001065,14656.708073000118,1873.5427960009474,src/experiments/results/phase5_e5_scalability_n_result/20260705_152222_sweep_20260705_151529_715b9a8d_repeat_005_of_020_result.json
25,50,7,5,10005,sweep_20260705_151529_715b9a8d,success,simulated_annealing,False,6.23199439016423,6.247498339639344,6.216490440689116,0.031007898950228707,0.0049755980203011006,0.0004807448986537973,6.231991192990396,6.231997587338063,6.394347667360023e-06,1.026051576274207e-06,2.0443841045536283e-11,0.0004807448782099562,0.004974571968724827,1.0000000000204438e-09,False,,-202.67502741317824,-202.67550815805643,2.3719929583895983e-06,False,16536.12047099932,14685.681911999836,1850.4385589994854,src/experiments/results/phase5_e5_scalability_n_result/20260705_152238_sweep_20260705_151529_715b9a8d_repeat_006_of_020_result.json
25,50,7,6,10006,sweep_20260705_151529_715b9a8d,success,simulated_annealing,False,6.142440089888739,6.139125539532878,6.145754640244601,0.006629100711722735,0.0010792292012151822,2.1972488123081437e-05,6.142435094674448,6.142445085103031,9.990428583073196e-06,1.6264592632362423e-06,4.990433163674296e-11,2.19724382187498e-05,0.001077602741951946,1.0000000000499045e-09,False,,-200.4591185432566,-200.45914051569486,1.0961055799703116e-07,False,16562.379855000017,14710.316628999408,1852.0632260006096,src/experiments/results/phase5_e5_scalability_n_result/20260705_152255_sweep_20260705_151529_715b9a8d_repeat_007_of_020_result.json
25,50,7,7,10007,sweep_20260705_151529_715b9a8d,success,simulated_annealing,False,6.297426864511787,6.291716178915326,6.303137550108249,0.011421371192922969,0.001813656821849954,6.522385996326531e-05,6.2974261316133076,6.297427597410266,1.4657969584774833e-06,2.327612515419217e-07,1.0742803617409204e-12,6.522385888898494e-05,0.001813424060598412,1.0000000000010744e-09,False,,-204.31510500388956,-204.31517022774844,3.192316009136343e-07,False,16560.071001999404,14666.331849999551,1893.7391519998528,src/experiments/results/phase5_e5_scalability_n_result/20260705_152311_sweep_20260705_151529_715b9a8d_repeat_008_of_020_result.json
25,50,7,8,10008,sweep_20260705_151529_715b9a8d,success,simulated_annealing,False,5.512625693868152,5.5245779835206985,5.500673404215605,0.0239045793050936,0.00433633274460904,0.0002857144558767546,5.512618243908076,5.512633143828227,1.4899920151023593e-05,2.7028717309062343e-06,1.1100381025343947e-10,0.00028571434487294434,0.004333629872878134,1.0000000001110038e-09,False,,-185.77779836693477,-185.77808408127962,1.5379335310397723e-06,False,16365.576261001024,14498.423402000753,1867.1528590002708,src/experiments/results/phase5_e5_scalability_n_result/20260705_152328_sweep_20260705_151529_715b9a8d_repeat_009_of_020_result.json
25,50,7,9,10009,sweep_20260705_151529_715b9a8d,success,simulated_annealing,False,7.772987633399369,7.781262616832057,7.76471264996668,0.016549966865377463,0.002129164183185462,0.00013695070162254597,7.7729845276540726,7.7729907391446655,6.211490592988866e-06,7.991123729952968e-07,1.929130769339459e-11,0.00013695068233123827,0.0021283650708124667,1.0000000000192914e-09,False,,-245.83853654725743,-245.8386734979398,5.570754202832766e-07,False,16374.415147997752,14500.996752999527,1873.4183949982253,src/experiments/results/phase5_e5_scalability_n_result/20260705_152344_sweep_20260705_151529_715b9a8d_repeat_010_of_020_result.json
