source_file,scenario_id,experiment,repeat_number,status,pipeline,num_entities,num_cores,num_variables,layers,steps,learning_rate,mixer_type,init_strategy,init_gamma,init_beta,random_seed,top_k,penalty,penalty_multiplier,weight_distribution,qubit_max,sorting_strategy,energy,brute_force_energy,feasible,optimal,optimality_gap,solve_time_ms,max_probability,convergence_iterations_to_final_tol,max_subqubo_convergence_iterations_to_final_tol,num_sub_qubos,all_sub_qubos_feasible,load_imbalance,recorded_sa_energy,recorded_sa_gap
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.14,B2,1,success,default,4,2,8,2,500,0.05,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9261.938535999889,0.06250022292495912,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.14,B2,2,success,default,4,2,8,2,500,0.05,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,8762.355835999642,0.06250022292495912,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.14,B2,3,success,default,4,2,8,2,500,0.05,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9264.542714000072,0.06250022292495912,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.14,B2,4,success,default,4,2,8,2,500,0.05,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,8973.819214999821,0.06250022292495912,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.14,B2,5,success,default,4,2,8,2,500,0.05,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9271.92114699983,0.06250022292495912,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.15,B2,1,success,default,4,2,8,2,500,0.1,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9111.268870000004,0.06260340903763276,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.15,B2,2,success,default,4,2,8,2,500,0.1,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9479.740844999924,0.06260340903763276,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.15,B2,3,success,default,4,2,8,2,500,0.1,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9090.001037000093,0.06260340903763276,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.15,B2,4,success,default,4,2,8,2,500,0.1,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,10291.787962000399,0.06260340903763276,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.15,B2,5,success,default,4,2,8,2,500,0.1,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9180.319169000086,0.06260340903763276,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.16,B2,1,success,default,4,2,8,2,500,0.5,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9006.77785500011,0.10640410595157253,25,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.16,B2,2,success,default,4,2,8,2,500,0.5,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9052.930155000013,0.10640410595157253,25,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.16,B2,3,success,default,4,2,8,2,500,0.5,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9125.81989499995,0.10640410595157253,25,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.16,B2,4,success,default,4,2,8,2,500,0.5,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9292.957880000358,0.10640410595157253,25,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B2.16,B2,5,success,default,4,2,8,2,500,0.5,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,9273.689931999797,0.10640410595157253,25,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.1,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.1,0.1,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2014.4653439997455,0.06302423272753434,3,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.2,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.1,0.3,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1853.3433759998843,0.06291825073102775,3,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.3,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.1,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1895.6750840002314,0.06315698990061004,3,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.4,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.1,0.7,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1857.955320000201,0.06340634255670753,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.5,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.1,1.0,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1927.3404000000482,0.06274945789716492,4,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.6,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.3,0.1,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1822.5426930002868,0.06302570700589522,3,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.7,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.3,0.3,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1806.4295750000383,0.06283471122238621,3,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.8,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.3,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1777.9449380000187,0.06310089629900788,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.9,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.3,0.7,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1814.7478690002572,0.06340625476561931,10,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.10,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.3,1.0,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1723.9441940000688,0.06275205364845819,4,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.11,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.5,0.1,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1916.535357000157,0.06304237727569435,3,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.12,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.5,0.3,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1904.6948909999628,0.06268703089899777,9,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.13,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1912.3376649999955,0.06299326136562224,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.14,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.5,0.7,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2051.9587769999816,0.06340557240719145,17,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.15,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.5,1.0,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1756.0076820000177,0.06275692595731452,7,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.16,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.7,0.1,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1782.4972819998948,0.06308143390149545,9,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.17,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.7,0.3,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1804.7950989998753,0.06254826117479713,16,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.18,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.7,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1772.694533000049,0.0627928479099797,15,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.19,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.7,0.7,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1885.3308729999299,0.06340019656845239,17,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.20,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,0.7,1.0,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1946.9166889998633,0.06276048734487492,12,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.21,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,1.0,0.1,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1809.9296850000428,0.06316482716128982,16,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.22,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,1.0,0.3,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1778.561259000071,0.06301145812683683,23,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.23,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,1.0,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1949.7018070001104,0.06269394880806708,21,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.24,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,1.0,0.7,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1864.9868410002455,0.06337036653548547,17,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.25,B3,1,success,default,4,2,8,2,100,0.05,xy,fixed,1.0,1.0,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,1814.2625079999561,0.06275843100790997,12,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.26,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.1,0.1,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2487.7278049998495,0.06255576312122393,9,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.27,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.1,0.3,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2399.830648999796,0.0913568761064495,52,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.28,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.1,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2328.278042999955,0.09085660818965488,53,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.29,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.1,0.7,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2452.0060869999725,0.06317552151574778,2,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.30,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.1,1.0,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2384.8709040003087,0.06289960006422625,13,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.31,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.3,0.1,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2682.7951650002433,0.06257034020006393,9,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.32,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.3,0.3,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2480.0311019998844,0.09145170025330102,59,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.33,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.3,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2469.5663600000444,0.09160030962139874,61,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.34,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.3,0.7,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2410.599662000095,0.06318142353320809,11,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.35,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.3,1.0,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2383.5237700000107,0.06308445572551623,13,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.36,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.5,0.1,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2561.669309000081,0.06255804965786295,9,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.37,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.5,0.3,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2476.7968520000068,0.09169147154302841,67,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.38,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.5,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2411.5238539998245,0.09174186078484588,69,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.39,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.5,0.7,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2482.9919610001525,0.06317879904487095,11,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.40,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.5,1.0,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2405.750669999634,0.06337392251335519,13,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.41,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.7,0.1,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2494.608631000119,0.0625165739705493,13,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.42,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.7,0.3,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2506.454739000219,0.09336061736814584,75,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.43,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.7,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2576.817968999876,0.09401602438855924,77,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.44,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.7,0.7,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2464.359947000048,0.0631633802472722,16,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.45,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,0.7,1.0,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2424.6555119998447,0.06338405498035855,19,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.46,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,1.0,0.1,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2477.2863580001285,0.06257883215940317,18,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.47,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,1.0,0.3,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2481.56396100012,0.09432936254354564,87,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.48,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,1.0,0.5,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2424.610432999998,0.09382069658706232,89,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.49,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,1.0,0.7,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2573.6677300001247,0.06306502454631974,16,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B3.50,B3,1,success,default,4,2,8,3,100,0.05,xy,fixed,1.0,1.0,,32,5.0,,,8,COUPLING_DESCENDING,-20.5,-20.5,True,True,0.0,2417.624880999938,0.06291778158230989,25,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.1,B4X,1,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,1336.7146259997753,0.04155094984714459,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.1,B4X,2,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,1508.2817340003203,0.04155094984714459,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.1,B4X,3,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,1363.5373499996604,0.04155094984714459,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.1,B4X,4,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,1420.5636480000976,0.04155094984714459,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.1,B4X,5,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,1339.6480650003468,0.04155094984714459,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.2,B4X,1,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1474.2698569998538,0.06059309223259384,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.2,B4X,2,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1340.928318999886,0.06059309223259384,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.2,B4X,3,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1400.7930759998999,0.06059309223259384,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.2,B4X,4,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1484.1846169997552,0.06059309223259384,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.2,B4X,5,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,1490.6970980000551,0.06059309223259384,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.3,B4X,1,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,1398.680379000325,0.06163114889987564,65,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.3,B4X,2,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,1398.9169299998139,0.06163114889987564,65,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.3,B4X,3,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,1366.7432199999894,0.06163114889987564,65,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.3,B4X,4,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,1432.0576449999862,0.06163114889987564,65,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.3,B4X,5,success,default,4,2,8,1,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,1401.9416699998146,0.06163114889987564,65,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.4,B4X,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,2245.9354029997485,0.08710778525470467,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.4,B4X,2,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,2319.4486940001298,0.08710778525470467,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.4,B4X,3,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,2459.704583000075,0.08710778525470467,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.4,B4X,4,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,2402.2803029997704,0.08710778525470467,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.4,B4X,5,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,2421.4554720001615,0.08710778525470467,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.5,B4X,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,2444.0187029999834,0.08940982622022631,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.5,B4X,2,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,2292.43901899963,0.08940982622022631,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.5,B4X,3,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,2270.3647689995705,0.08940982622022631,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.5,B4X,4,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,2203.9665320003223,0.08940982622022631,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.5,B4X,5,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.35,,,8,COUPLING_DESCENDING,-1.9,-1.9,True,True,0.0,2280.9456630002387,0.08940982622022631,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.6,B4X,1,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,2219.814241000222,0.0812126726496711,94,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.6,B4X,2,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,2271.4973330002977,0.0812126726496711,94,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.6,B4X,3,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,2279.3097680000756,0.0812126726496711,94,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.6,B4X,4,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,2235.6582410002375,0.0812126726496711,94,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.6,B4X,5,success,default,4,2,8,2,100,0.05,x,fixed,0.5,0.5,,16,0.7,,,8,COUPLING_DESCENDING,-3.3,-3.3,True,True,0.0,2219.721661999756,0.0812126726496711,94,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.7,B4X,1,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,3184.964904000026,0.09938303189014028,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.7,B4X,2,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,3087.1420779999426,0.09938303189014028,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.7,B4X,3,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,3246.906267999748,0.09938303189014028,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.7,B4X,4,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,3150.8910570000808,0.09938303189014028,100,,,,,,
sweep_20260626_163548_3b2fdff6_results.jsonl,B4X.7,B4X,5,success,default,4,2,8,3,100,0.05,x,fixed,0.5,0.5,,16,0.175,,,8,COUPLING_DESCENDING,-1.2,-1.2,True,True,0.0,3108.986916000049,0.09938303189014028,100,,,,,,
