source_file,scenario_id,experiment,status,structure,instance,difficulty,input_num_processes,num_entities,num_variables,num_cores,weights,pipeline,qubit_max,layers,steps,top_k,random_seed,io_alpha,energy,brute_force_energy,sa_energy,feasible,recorded_optimal,strict_optimal,optimal,sa_strict_optimal,optimality_gap,absolute_gap,recorded_qaoa_sa_agreement,qaoa_sa_agreement,load_imbalance,solve_time_ms,convergence_iterations,max_subqubo_convergence_iterations,num_sub_qubos,brute_force_solve_time_ms,annealing_solve_time_ms,workload_ms,clustering_ms,decomposition_ms,qubo_build_ms,qaoa_ms,reconstruction_ms,validation_ms,operational_validation_ms,experimental_baselines_ms,cluster_num_bundles,cluster_purity,intra_cluster_coupling_mean,inter_cluster_coupling_mean,cluster_bundles,operational_total_ms
sweep_20260627_173904_53bdbde0_results.jsonl,E2.13,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,1,500,10,103,0.5,-40.635999999999996,-40.924800000000005,-40.9248,True,False,False,False,True,0.0070568457267965136,0.28880000000000905,False,False,0.76,17914.624785000342,8,,,1538.9163494110107,413.3470130000205,0.0071900012699188665,0.0,0.0,0.05985000098007731,17915.072215999317,0.0,1952.525806000267,0.2624435892357724,1952.2633624110313,,,,,[],17915.401699590802
sweep_20260627_173904_53bdbde0_results.jsonl,E2.14,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,1,500,10,104,0.5,-40.78959999999999,-40.924800000000005,-40.9248,True,False,False,False,True,0.003303620298694396,0.13520000000001176,False,False,0.5199999999999999,17920.75785399902,4,,,1520.4432010650635,409.73445199961134,0.009049999789567664,0.0,0.0,0.08553999941796064,17921.20816500028,0.0,1930.4383889993915,0.26073593471664935,1930.1776530646748,,,,,[],17921.563490934204
sweep_20260627_173904_53bdbde0_results.jsonl,E2.15,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,1,500,10,105,0.5,-40.732600000000005,-40.924800000000005,-40.924800000000005,True,False,False,False,True,0.004696418797403896,0.1921999999999997,False,False,0.62,17894.58719399954,3,,,1546.2861061096191,420.1206130001083,0.0071499998739454895,0.0,0.0,0.058461000662646256,17895.057395999174,0.0,1966.6854179995426,0.27869888981513213,1966.4067191097274,,,,,[],17895.401705889526
sweep_20260627_173904_53bdbde0_results.jsonl,E2.16,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,100,10,101,0.5,-40.900600000000004,-40.924800000000005,-40.9248,True,False,False,False,True,0.0005913284854171517,0.024200000000000443,False,False,0.21999999999999997,6468.2126060015435,2,,,1529.827356338501,417.034103998958,0.007189999450929463,0.0,0.0,0.07122100032574963,6468.687468001008,0.0,1947.120228998756,0.25876866129692644,1946.861460337459,,,,,[],6469.024647662081
sweep_20260627_173904_53bdbde0_results.jsonl,E2.17,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,100,10,102,0.5,-40.900600000000004,-40.924800000000005,-40.924800000000005,True,False,False,False,True,0.0005913284854171517,0.024200000000000443,False,False,0.21999999999999997,6446.834520998891,12,,,1570.019006729126,409.4244410007377,0.007160000677686185,0.0,0.0,0.05842000064149033,6447.316533000048,0.0,1979.7174579998682,0.27401027000450995,1979.4434477298637,,,,,[],6447.656123271372
sweep_20260627_173904_53bdbde0_results.jsonl,E2.18,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,100,10,103,0.5,-40.635999999999996,-40.924800000000005,-40.9248,True,False,False,False,True,0.0070568457267965136,0.28880000000000905,False,False,0.76,6421.034442999371,9,,,1569.0035820007324,428.12080699877697,0.010230000043520704,0.0,0.0,0.0877010006661294,6421.517955001036,0.0,1997.3879810004291,0.26359200091974344,1997.1243889995094,,,,,[],6421.879478002666
sweep_20260627_173904_53bdbde0_results.jsonl,E2.19,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,100,10,104,0.5,-40.635999999999996,-40.924800000000005,-40.9248,True,False,False,False,True,0.0070568457267965136,0.28880000000000905,False,False,0.76,6372.549927000364,12,,,1553.3390045166016,421.29388699868286,0.007009999535512179,0.0,0.0,0.06012999983795453,6373.042949000592,0.0,1974.8964629998227,0.26357148453826085,1974.6328915152844,,,,,[],6373.3736604845035
sweep_20260627_173904_53bdbde0_results.jsonl,E2.20,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,100,10,105,0.5,-40.900600000000004,-40.924800000000005,-40.924800000000005,True,False,False,False,True,0.0005913284854171517,0.024200000000000443,False,False,0.21999999999999997,6452.993159999096,2,,,1523.6084461212158,416.3000419994205,0.006849999408586882,0.0,0.0,0.05874999988009222,6453.465091999533,0.0,1940.169187999345,0.26069987870869227,1939.9084881206363,,,,,[],6453.79139187753
sweep_20260627_173904_53bdbde0_results.jsonl,E2.21,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,200,10,101,0.5,-40.635999999999996,-40.924800000000005,-40.9248,True,False,False,False,True,0.0070568457267965136,0.28880000000000905,False,False,0.76,12912.29924000072,2,,,1553.0636310577393,414.76030699959665,0.007410000762320124,0.0,0.0,0.05881099968974013,12912.820130999535,0.0,1968.082642999434,0.2587049420981202,1967.823938057336,,,,,[],12913.145056942085
sweep_20260627_173904_53bdbde0_results.jsonl,E2.22,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,200,10,102,0.5,-40.900600000000004,-40.924800000000005,-40.924800000000005,True,False,False,False,True,0.0005913284854171517,0.024200000000000443,False,False,0.21999999999999997,12746.898809000413,12,,,1527.0144939422607,409.98013200078276,0.007911001375759952,0.0,0.0,0.05867999971087556,12747.470489999614,0.0,1937.2536390001187,0.25901305707520805,1936.9946259430435,,,,,[],12747.796094057776
sweep_20260627_173904_53bdbde0_results.jsonl,E2.23,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,200,10,103,0.5,-40.635999999999996,-40.924800000000005,-40.9248,True,False,False,False,True,0.0070568457267965136,0.28880000000000905,False,False,0.76,12866.768391999358,9,,,1545.896053314209,419.64229499899375,0.007779999577905983,0.0,0.0,0.05770100142399315,12867.242925000028,0.0,1965.8233190002647,0.2849706870620139,1965.5383483132027,,,,,[],12867.593376688092
sweep_20260627_173904_53bdbde0_results.jsonl,E2.24,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,200,10,104,0.5,-40.707,-40.924800000000005,-40.9248,True,False,False,False,True,0.005321956368754365,0.217800000000004,False,False,0.66,12796.820105000734,12,,,1566.0109519958496,423.9689559999533,0.009620000128052197,0.0,0.0,0.0932909988478059,12797.303167000791,0.0,1990.2416579989222,0.26175000311923213,1989.979907995803,,,,,[],12797.667828002886
sweep_20260627_173904_53bdbde0_results.jsonl,E2.25,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,200,10,105,0.5,-40.900600000000004,-40.924800000000005,-40.924800000000005,True,False,False,False,True,0.0005913284854171517,0.024200000000000443,False,False,0.21999999999999997,12935.78109200098,2,,,1552.8779029846191,422.78790999989724,0.009479999789618887,0.0,0.0,0.08642099965072703,12936.286754998946,0.0,1975.9269480000512,0.2611350155348191,1975.6658129845164,,,,,[],12936.643791013921
sweep_20260627_173904_53bdbde0_results.jsonl,E2.26,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,500,10,101,0.5,-40.732600000000005,-40.924800000000005,-40.9248,True,False,False,False,True,0.004696418797403896,0.1921999999999997,False,False,0.62,35201.141364999785,2,,,1556.5872192382812,428.08780599989404,0.0072999991971300915,0.0,0.0,0.06333000055747107,35201.64369700069,0.0,1984.9507929993706,0.2757677611953113,1984.6750252381753,,,,,[],35201.99009476164
sweep_20260627_173904_53bdbde0_results.jsonl,E2.27,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,500,10,102,0.5,-40.900600000000004,-40.924800000000005,-40.924800000000005,True,False,False,False,True,0.0005913284854171517,0.024200000000000443,False,False,0.21999999999999997,35074.072314999285,12,,,1690.526008605957,450.32315400021616,0.007120001100702211,0.0,0.0,0.060399999711080454,35074.76456800032,0.0,2141.184832998988,0.33567039281479083,2140.849162606173,,,,,[],35075.167758393945
sweep_20260627_173904_53bdbde0_results.jsonl,E2.28,E2,success,,,,8,8,16,2,"[0.3, 0.27, 0.22, 0.18, 0.15, 0.11, 0.08, 0.05]",default,16,2,500,10,103,0.5,-40.7448,-40.924800000000005,-40.9248,True,False,False,False,True,0.004398311048557413,0.18000000000000682,False,False,0.6,35196.07195000026,9,,,1636.4829540252686,440.39389599856804,0.006930000381544232,0.0,0.0,0.07745000038994476,35196.66640300056,0.0,2077.15392099999,0.27707097615348175,2076.8768500238366,,,,,[],35197.02785397749
